,lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,label
155,548.0,17.0,417.0,99.0,99.0,119.0,131.0467,424.5027,116.297,32.5346,27.0601,99.0,99.0,0.0,0.0,0.2083,0.0128,0.0214,8,2,0
156,5095.0,155.0,0.0,139.0,139.0,358.0,0.0,275.3271,0.0,63.287,52.3378,139.0,139.0,0.0,0.0,0.0668,0.1978,0.0125,3,3,0
157,3159.0,96.0,259.0,219.0,219.0,140.0,61.1249,111.5437,101.1237,38.6005,68.8077,219.0,219.0,0.0,219.0,1.6561,2.7591,0.0282,9,2,0
158,302.0,9.0,139.0,159.0,159.0,119.0,118.4789,294.9903,63.3246,56.0357,46.9521,159.0,159.0,0.0,159.0,0.2914,0.1644,0.0204,10,2,0
159,7967.0,248.0,179.0,219.0,219.0,99.0,292.0616,599.092,280.1946,33.5596,25.2389,219.0,219.0,0.0,0.0,0.1853,0.2298,0.0299,1,6,0
160,6425.0,190.0,80.0,80.0,80.0,119.0,449.2029,256.5448,400.3199,55.7584,71.2215,80.0,80.0,0.0,0.0,0.0854,0.1989,0.0163,2,4,0
161,5590.0,166.0,80.0,139.0,139.0,99.0,119.6046,238.6891,95.0211,25.4608,25.4558,139.0,139.0,2503.0,0.0,0.275,0.162,0.0104,10,9,0
162,5445.0,164.0,199.0,139.0,139.0,139.0,719.9905,79.0,785.9421,71.2215,59.6343,139.0,139.0,139.0,0.0,0.0057,0.1787,0.0118,2,2,0
163,1567.0,47.0,219.0,179.0,179.0,119.0,133.1362,108.2243,79.2465,53.0212,59.9708,179.0,179.0,0.0,0.0,0.0841,0.2206,0.0221,6,3,0
164,5370.0,162.0,239.0,199.0,358.0,378.0,290.0845,99.0808,229.0546,67.0019,14.7139,358.0,179.0,537.0,159.0,0.0812,0.1802,0.0448,3,3,0
165,6159.0,181.0,80.0,139.0,139.0,179.0,119.8593,199.2699,47.8539,76.5506,64.08,139.0,139.0,0.0,0.0,0.3716,0.7781,0.0163,9,3,0
166,7346.0,225.0,99.0,119.0,218.0,139.0,727.8958,145.0836,805.0894,86.1423,109.11,139.0,139.0,219.0,278.0,0.1113,0.1033,0.0139,4,1,0
167,3054.0,93.0,279.0,279.0,279.0,159.0,170.8106,231.9526,270.0685,73.0565,97.8289,279.0,279.0,1593.0,279.0,0.8061,0.7176,0.0211,3,2,0
168,2635.0,79.0,518.0,219.0,398.0,199.0,381.147,64.5949,463.1069,77.429,86.8864,199.0,199.0,398.0,199.0,0.3675,0.3085,0.0211,3,1,0
169,6131.0,181.0,238.0,159.0,159.0,99.0,211.6512,65.4083,219.9204,24.8294,16.7705,159.0,159.0,99.0,119.0,-0.0094,0.1366,0.0186,1,3,0
170,8703.0,276.0,139.0,139.0,139.0,139.0,527.8582,236.6268,548.6,37.8319,53.6027,139.0,139.0,0.0,139.0,0.0533,0.1448,0.0244,5,2,0
171,6553.0,194.0,80.0,80.0,80.0,80.0,110.4095,77.9503,62.3699,55.617,57.7862,119.0,119.0,2369.0,318.0,0.2165,0.295,0.012,10,3,0
172,7508.0,229.0,99.0,219.0,398.0,179.0,330.8266,69.4586,448.3079,122.2385,114.7007,398.0,199.0,0.0,0.0,-0.0093,0.1212,0.0572,3,1,0
173,1622.0,49.0,199.0,199.0,199.0,199.0,59.5525,133.7881,98.7623,37.6464,25.045,199.0,199.0,0.0,597.0,0.0936,0.6206,0.0544,2,1,0
174,1322.0,42.0,179.0,80.0,338.0,179.0,192.5104,127.8329,113.7453,86.8058,177.4218,338.0,112.6667,0.0,0.0,0.1102,0.1102,0.036,3,2,0
175,8239.0,256.0,99.0,179.0,179.0,139.0,124.291,150.3671,123.0447,8.0623,91.8178,218.0,109.0,0.0,1012.0,0.3104,0.3344,0.0187,10,5,0
176,1623.0,49.0,139.0,239.0,239.0,199.0,133.7881,164.4536,80.6226,50.5964,49.0408,199.0,199.0,597.0,637.0,0.1091,0.6206,0.0544,2,3,0
177,9410.0,291.0,80.0,99.0,99.0,99.0,285.0952,181.6989,352.966,63.2456,77.5403,99.0,99.0,0.0,0.0,0.2812,0.1082,0.0155,10,1,0
178,10278.0,313.0,0.0,99.0,99.0,179.0,0.0,100.7,0.0,21.3776,31.8198,99.0,99.0,0.0,0.0,0.2718,0.3438,0.056,3,2,0
179,4259.0,134.0,179.0,179.0,179.0,179.0,108.1665,124.0363,73.5459,39.2237,49.98,179.0,179.0,0.0,0.0,0.2525,0.409,0.0092,9,5,0
180,1382.0,43.0,119.0,199.0,279.0,99.0,125.2557,160.5195,26.3059,107.4209,62.3699,279.0,139.5,0.0,279.0,0.0412,0.0387,0.0231,2,3,0
181,4801.0,148.0,179.0,298.0,298.0,238.0,100.08,280.9026,54.4518,54.8293,56.4845,298.0,298.0,0.0,596.0,0.3006,0.3006,0.017,3,5,0
182,1682.0,52.0,119.0,258.0,258.0,119.0,129.3136,98.6116,89.56,46.9574,67.2625,258.0,258.0,0.0,0.0,0.1986,0.0766,0.0227,8,2,0
183,4184.0,133.0,199.0,179.0,179.0,179.0,147.0077,146.1232,65.521,84.4408,78.7464,179.0,179.0,0.0,0.0,0.1955,0.1955,0.0128,9,5,0
184,3935.0,127.0,99.0,159.0,159.0,238.0,151.5074,151.0761,49.0408,101.7767,63.5472,238.0,119.0,476.0,238.0,0.1136,0.2226,0.0315,3,2,0
185,3371.0,103.0,119.0,119.0,119.0,159.0,258.0237,94.3835,216.2267,58.5235,39.246,119.0,119.0,159.0,0.0,0.0845,0.248,0.0166,3,5,0
186,875.0,27.0,0.0,278.0,278.0,99.0,0.0,112.5711,0.0,22.2991,20.5061,278.0,278.0,0.0,0.0,-0.0096,0.1469,0.0647,3,1,0
187,7317.0,224.0,139.0,298.0,298.0,80.0,200.3902,441.5343,133.0038,69.5288,89.3826,298.0,298.0,1352.0,0.0,0.0713,0.4978,0.0444,9,5,0
188,6567.0,194.0,80.0,119.0,119.0,99.0,159.8132,77.0276,71.0282,85.0015,92.0014,99.0,99.0,259.0,99.0,0.1426,0.419,0.01,8,7,0
189,7513.0,229.0,219.0,119.0,119.0,80.0,288.8706,129.5154,311.2073,41.2311,49.5807,139.0,139.0,0.0,537.0,-0.0073,0.1432,0.02,1,4,0
190,6990.0,212.0,199.0,99.0,99.0,139.0,178.9839,58.2087,116.6919,74.6324,62.46,99.0,99.0,0.0,0.0,-0.1087,0.1558,0.0143,3,3,0
191,10173.0,310.0,139.0,99.0,99.0,99.0,90.118,365.7448,40.05,53.912,30.5164,99.0,99.0,0.0,0.0,0.1572,0.2032,0.0127,5,5,0
192,8021.0,249.0,139.0,179.0,318.0,139.0,152.0206,64.9346,106.0189,44.0454,18.2003,318.0,159.0,0.0,0.0,0.2288,0.1643,0.0571,6,2,0
193,6976.0,212.0,159.0,99.0,99.0,80.0,112.641,95.5314,144.9724,73.1095,71.9757,99.0,99.0,2845.0,0.0,0.2178,0.3783,0.0143,2,1,0
194,6520.0,193.0,139.0,99.0,99.0,99.0,157.2657,784.7716,88.0227,76.1183,101.9865,99.0,99.0,0.0,0.0,0.2949,0.2949,0.0419,10,6,0
195,9825.0,303.0,179.0,179.0,179.0,100.0,201.1523,138.6588,58.2151,137.3909,140.3932,179.0,179.0,0.0,0.0,0.128,0.1525,0.0351,2,2,0
196,8534.0,270.0,179.0,199.0,199.0,199.0,185.0547,352.066,126.6689,56.932,65.0942,199.0,199.0,0.0,0.0,0.0682,0.1507,0.0559,2,3,0
197,6814.0,204.0,80.0,119.0,119.0,80.0,97.6371,153.5489,46.1736,66.6202,72.7083,119.0,119.0,379.0,119.0,0.2779,0.3464,0.0246,1,3,0
198,120.0,4.0,80.0,99.0,99.0,278.0,139.0081,356.6287,233.0536,93.2269,90.5166,139.0,139.0,0.0,853.0,0.116,0.147,0.0175,7,4,0
199,5286.0,159.0,80.0,159.0,159.0,99.0,215.3073,64.0,193.189,55.0091,56.2428,159.0,159.0,0.0,0.0,0.0533,0.1433,0.0116,6,3,0
200,1184.0,37.0,219.0,239.0,239.0,139.0,321.5603,156.5008,288.295,125.7945,114.6833,239.0,239.0,437.0,0.0,-0.0422,-0.0422,0.0296,2,2,0
201,6607.0,196.0,159.0,139.0,139.0,80.0,245.7931,344.5033,232.9571,51.7904,38.0592,139.0,139.0,0.0,139.0,0.1661,0.356,0.1167,1,1,0
202,6343.0,187.0,80.0,99.0,99.0,298.0,162.5,282.9629,86.0233,71.8766,65.0173,99.0,99.0,0.0,0.0,0.066,0.2895,0.0145,7,4,0
203,7857.0,242.0,139.0,99.0,99.0,179.0,103.5809,74.7011,105.1903,20.4022,6.3246,99.0,99.0,0.0,0.0,0.1043,0.2213,0.0225,3,2,0
204,6628.0,197.0,80.0,80.0,80.0,99.0,197.31,99.8624,173.4618,24.6678,33.738,80.0,80.0,0.0,0.0,0.0345,0.2091,0.015,6,4,0
205,8881.0,280.0,159.0,278.0,278.0,139.0,226.7355,205.8501,212.8497,26.6833,33.2415,278.0,278.0,0.0,199.0,0.2297,0.1802,0.0353,10,4,0
206,9602.0,296.0,139.0,179.0,179.0,199.0,230.9248,143.6672,199.0226,39.1472,36.6231,179.0,179.0,0.0,0.0,0.0386,0.1206,0.0201,3,3,0
207,7647.0,236.0,99.0,219.0,219.0,159.0,74.8081,258.4918,124.4588,70.7407,84.5946,219.0,219.0,1193.0,0.0,0.1856,0.2616,0.022,4,1,0
208,4891.0,149.0,139.0,159.0,397.0,159.0,206.5871,175.5456,87.0919,121.062,41.2311,397.0,132.3333,0.0,0.0,0.2986,0.2891,0.0451,9,3,0
209,4893.0,149.0,278.0,119.0,238.0,139.0,382.0239,129.1172,448.0179,66.0095,70.6435,219.0,219.0,0.0,219.0,0.2891,0.2911,0.0249,9,1,0
210,5179.0,157.0,179.0,139.0,278.0,199.0,95.0118,254.3275,188.5338,75.5844,47.289,278.0,139.0,0.0,278.0,0.1903,0.1518,0.0286,2,1,0
211,7154.0,219.0,259.0,99.0,99.0,100.0,338.6333,332.1333,273.3368,62.1772,61.5508,99.0,99.0,199.0,0.0,0.1556,0.1586,0.0157,2,7,0
212,3585.0,111.0,159.0,278.0,278.0,239.0,581.5325,103.0946,577.5483,44.7269,44.6346,278.0,278.0,0.0,0.0,0.152,0.374,0.0448,10,1,0
213,8911.0,281.0,139.0,139.0,139.0,139.0,159.7537,445.1957,270.0685,114.4225,127.289,139.0,139.0,0.0,139.0,0.0957,0.0672,0.0165,3,4,0
214,8552.0,271.0,159.0,119.0,298.0,238.0,100.9022,134.0009,11.4018,99.5013,64.562,298.0,149.0,0.0,0.0,0.0637,0.1212,0.0528,1,3,0
215,5208.0,157.0,139.0,99.0,99.0,99.0,100.7782,177.0254,73.4302,41.3824,62.7096,99.0,99.0,517.0,0.0,0.1458,0.3413,0.0102,7,4,0
216,1497.0,45.0,0.0,219.0,219.0,99.0,0.0,108.1665,0.0,90.5207,99.7359,219.0,219.0,258.0,994.0,0.1436,0.1741,0.0345,6,1,0
217,8553.0,271.0,179.0,238.0,238.0,139.0,134.0009,396.5,56.0892,79.511,74.0068,238.0,238.0,0.0,0.0,0.0637,0.1212,0.0422,1,4,0
218,8045.0,250.0,139.0,278.0,417.0,298.0,183.807,44.0028,231.1385,65.5534,64.5368,417.0,208.5,0.0,0.0,0.2028,0.0803,0.0734,4,1,0
219,6795.0,203.0,159.0,80.0,240.0,99.0,269.5116,178.6757,189.0423,70.445,115.2606,199.0,99.5,1134.0,298.0,0.1719,0.2729,0.0204,9,3,0
220,9707.0,299.0,119.0,139.0,139.0,179.0,408.5893,188.5975,505.6679,89.0056,83.0452,139.0,139.0,0.0,0.0,0.043,0.043,0.0301,2,1,0
221,10286.0,313.0,139.0,99.0,179.0,119.0,213.7341,64.9788,136.3305,87.0776,71.8418,179.0,89.5,0.0,0.0,0.3438,0.3438,0.1012,3,5,0
222,4807.0,148.0,99.0,179.0,179.0,259.0,231.0779,783.0704,173.2888,62.5799,71.353,179.0,179.0,438.0,0.0,0.2671,0.3161,0.0102,4,8,0
223,3233.0,98.0,120.0,259.0,259.0,180.0,387.3296,146.5486,451.3059,69.7209,83.0557,259.0,259.0,0.0,0.0,0.0736,1.2396,0.0182,8,1,0
224,6292.0,185.0,139.0,119.0,119.0,179.0,413.2242,87.8877,387.9652,29.3002,34.0074,239.0,119.5,1849.0,239.0,0.404,0.196,0.0354,3,2,0
225,3840.0,123.0,99.0,199.0,199.0,219.0,181.8193,181.2078,173.7613,33.6823,46.0353,199.0,199.0,0.0,0.0,0.2338,0.2128,0.0441,4,4,0
226,1406.0,43.0,99.0,159.0,159.0,99.0,133.515,506.2964,133.0338,8.5,7.433,159.0,159.0,0.0,0.0,0.0892,0.2327,0.0132,10,6,0
227,9739.0,300.0,278.0,159.0,159.0,179.0,144.0139,108.4735,212.2287,81.8917,78.2192,159.0,159.0,0.0,0.0,0.0375,0.2125,0.0497,3,1,0
228,594.0,19.0,139.0,100.0,100.0,199.0,109.859,541.0333,100.2098,19.6787,31.4086,100.0,100.0,398.0,398.0,0.3323,0.1378,0.0225,3,1,0
229,10596.0,324.0,80.0,80.0,80.0,139.0,266.9724,184.8276,179.1005,85.9956,96.0325,80.0,80.0,0.0,179.0,0.4267,0.4452,0.0139,9,6,0
230,5864.0,174.0,179.0,179.0,179.0,139.0,653.3062,95.6935,683.4574,27.8657,6.3246,199.0,199.0,557.0,557.0,0.127,0.127,0.02,3,2,0
231,7886.0,243.0,99.0,258.0,258.0,100.0,846.3879,384.7002,971.9532,124.7528,103.5109,258.0,258.0,0.0,0.0,0.1348,0.2418,0.059,3,1,0
232,6267.0,184.0,258.0,99.0,99.0,139.0,272.1659,147.6906,271.9743,18.3576,31.8473,99.0,99.0,0.0,0.0,-0.0945,-0.0945,0.0306,10,4,0
233,6378.0,188.0,80.0,159.0,159.0,219.0,147.5305,97.2895,62.0,90.5014,82.5742,159.0,159.0,0.0,0.0,0.023,0.663,0.0379,10,4,0
234,7558.0,231.0,298.0,99.0,99.0,179.0,199.01,189.1144,157.0,38.8233,46.768,99.0,99.0,0.0,0.0,0.2927,0.2492,0.0166,8,3,0
235,7693.0,237.0,0.0,119.0,199.0,99.0,150.3105,246.3701,200.6091,93.7723,97.5141,179.0,179.0,0.0,0.0,0.2521,0.4061,0.0919,1,1,0
236,1264.0,40.0,258.0,119.0,258.0,457.0,92.5662,166.4332,32.573,57.6758,49.5631,258.0,129.0,0.0,0.0,0.1127,0.1247,0.0742,3,2,0
237,9969.0,306.0,199.0,80.0,80.0,80.0,169.105,172.6963,280.765,143.9601,137.4273,80.0,80.0,0.0,1431.0,0.1325,0.4265,0.0054,7,1,0
238,579.0,18.0,139.0,139.0,139.0,119.0,437.0309,561.1,486.3517,53.584,57.2385,219.0,109.5,0.0,0.0,0.1128,0.7263,0.0361,8,1,0
239,7807.0,240.0,159.0,139.0,139.0,119.0,380.5,242.3267,352.196,44.95,38.422,99.0,99.0,0.0,0.0,0.1201,0.0016,0.0094,6,5,0
240,4353.0,136.0,278.0,179.0,179.0,179.0,125.3236,98.1835,65.0692,60.531,56.0201,179.0,179.0,457.0,278.0,-0.0408,0.0047,0.0067,1,2,0
241,7406.0,226.0,179.0,139.0,139.0,139.0,227.0666,780.0854,216.0579,10.0623,15.3379,139.0,139.0,0.0,0.0,-0.0107,0.0293,0.017,10,7,0
242,3658.0,114.0,119.0,99.0,99.0,199.0,86.4653,113.1868,105.7592,57.7235,56.8727,99.0,99.0,0.0,0.0,0.2535,0.29,0.0309,6,1,0
243,5289.0,159.0,159.0,99.0,99.0,159.0,91.9837,104.6721,109.165,30.6472,30.6961,99.0,99.0,0.0,0.0,0.1433,0.0903,0.0072,5,6,0
244,9009.0,283.0,119.0,139.0,139.0,119.0,598.7088,225.1444,728.0934,125.2248,116.8471,139.0,139.0,0.0,0.0,0.0482,0.3507,0.0195,7,1,0
245,7550.0,230.0,219.0,199.0,199.0,278.0,276.0041,0.0,199.572,80.8857,86.3134,199.0,199.0,0.0,0.0,-0.0433,-0.0433,0.0394,6,4,0
246,8659.0,275.0,99.0,159.0,159.0,219.0,281.2708,124.4689,310.6638,34.5579,22.102,159.0,159.0,558.0,0.0,0.0778,0.1053,0.0215,4,2,0
247,10354.0,316.0,119.0,159.0,159.0,119.0,534.4083,73.6376,609.7647,77.0211,57.1948,159.0,159.0,0.0,0.0,0.3523,0.3178,0.0295,2,1,0
248,9695.0,298.0,179.0,80.0,80.0,159.0,310.8641,239.9318,244.4934,67.3238,76.1577,80.0,80.0,0.0,0.0,0.2651,0.0971,0.0118,8,4,0
249,7087.0,215.0,80.0,80.0,80.0,199.0,153.4829,354.4929,108.9082,82.0549,89.7733,80.0,80.0,0.0,0.0,0.1268,0.4063,0.0144,7,4,0
250,133.0,4.0,119.0,139.0,139.0,99.0,161.3459,318.5769,134.1827,38.8973,19.1638,139.0,139.0,0.0,695.0,0.28,0.556,0.0175,2,4,0
251,7046.0,214.0,258.0,119.0,119.0,159.0,152.5524,114.4246,120.3536,31.3129,43.0116,119.0,119.0,0.0,0.0,-0.0312,0.1698,0.0374,1,3,0
252,10662.0,328.0,219.0,119.0,119.0,99.0,287.007,226.3454,236.1715,47.5184,45.853,119.0,119.0,0.0,0.0,0.1097,0.0642,0.0118,4,3,0
253,1142.0,34.0,139.0,139.0,139.0,179.0,175.6822,508.2335,157.8132,25.9326,21.2897,159.0,159.0,258.0,278.0,0.3508,0.2768,0.0206,9,2,0
254,5181.0,157.0,199.0,258.0,258.0,99.0,167.5,105.5296,122.0369,45.8939,68.7841,258.0,258.0,0.0,0.0,0.1728,0.1128,0.0266,2,5,0
255,10061.0,307.0,139.0,99.0,198.0,159.0,42.0268,128.8148,42.5793,4.0311,47.5105,198.0,99.0,0.0,0.0,0.2672,0.3547,0.0385,9,2,0
256,10770.0,332.0,0.0,139.0,139.0,139.0,0.0,159.5125,0.0,40.3268,45.8939,139.0,139.0,0.0,0.0,0.314,0.314,0.031,2,3,0
257,1643.0,50.0,219.0,159.0,159.0,239.0,207.2981,194.6645,361.2478,166.6208,149.9483,159.0,159.0,517.0,159.0,0.2126,0.6131,0.0364,1,2,0
258,2003.0,64.0,139.0,139.0,139.0,139.0,11.5974,126.0159,9.0554,21.7083,29.8873,139.0,139.0,0.0,0.0,0.0854,0.2449,0.0446,4,2,0
259,10051.0,307.0,139.0,259.0,259.0,80.0,312.9077,141.1737,363.3731,51.6624,60.407,259.0,259.0,0.0,0.0,0.1452,0.2672,0.0503,6,1,0
260,540.0,17.0,159.0,139.0,139.0,239.0,244.2396,210.7143,148.3678,102.1494,90.1679,139.0,139.0,0.0,0.0,0.1968,0.2083,0.03,5,3,0
261,8824.0,279.0,139.0,99.0,99.0,378.0,251.2195,263.6854,201.2486,51.2957,47.4236,99.0,99.0,0.0,0.0,0.1708,0.1023,0.0123,3,5,0
262,7664.0,236.0,99.0,238.0,238.0,139.0,212.9941,448.5828,170.0735,32.28,50.5,139.0,139.0,0.0,139.0,0.1846,0.3791,0.0139,8,4,0
263,5804.0,172.0,0.0,139.0,298.0,258.0,0.0,156.0072,0.0,69.0,76.9025,298.0,149.0,0.0,0.0,0.086,0.199,0.0655,1,1,0
264,5618.0,167.0,159.0,139.0,139.0,139.0,40.5278,52.2398,27.313,44.365,43.8292,139.0,139.0,0.0,417.0,0.114,0.0825,0.0093,1,3,0
265,5075.0,154.0,80.0,238.0,238.0,99.0,94.5939,166.8682,80.4984,26.2488,33.6043,238.0,238.0,0.0,0.0,0.1818,0.2253,0.0276,6,2,0
266,9574.0,295.0,119.0,119.0,119.0,119.0,268.0532,129.1908,375.4797,128.0625,114.4246,119.0,119.0,0.0,0.0,0.1856,0.1786,0.0235,6,1,0
267,2391.0,75.0,100.0,419.0,559.0,219.0,163.833,104.6757,237.0,72.092,70.799,458.0,458.0,0.0,458.0,0.2482,0.6732,0.0473,5,1,0
268,3599.0,111.0,238.0,258.0,258.0,139.0,28.6356,253.1897,60.1332,35.8504,36.4177,159.0,159.0,1113.0,159.0,0.8115,0.2685,0.0256,4,2,0
269,10058.0,307.0,99.0,139.0,139.0,99.0,596.4229,103.0886,711.1807,118.0519,92.6944,139.0,139.0,0.0,0.0,0.1422,0.3547,0.027,8,1,0
270,8739.0,277.0,258.0,179.0,179.0,159.0,264.8703,87.0531,354.0056,96.251,87.865,238.0,119.0,0.0,238.0,0.1838,0.1843,0.0252,5,4,0
271,6197.0,183.0,199.0,179.0,179.0,179.0,125.03,301.5933,123.3288,11.7047,16.0078,179.0,179.0,0.0,0.0,0.1536,0.1946,0.0172,1,4,0
272,6960.0,211.0,99.0,99.0,99.0,99.0,159.8624,138.1774,124.4588,91.444,91.0069,99.0,99.0,0.0,99.0,0.1038,0.2988,0.0509,2,3,0
273,7354.0,225.0,258.0,199.0,199.0,139.0,254.6566,233.6204,168.8342,99.1476,89.0632,199.0,199.0,0.0,0.0,-0.0092,0.1033,0.0199,7,2,0
274,7925.0,246.0,119.0,119.0,199.0,199.0,66.191,217.297,133.0038,87.9318,76.3053,199.0,99.5,0.0,278.0,0.1708,0.2198,0.0339,9,1,0
275,6629.0,197.0,119.0,80.0,80.0,119.0,99.8624,131.2345,123.8225,58.9428,65.0308,99.0,99.0,0.0,0.0,-0.0019,0.2091,0.0186,7,3,0
276,7066.0,215.0,179.0,219.0,219.0,99.0,178.1327,359.1131,25.7099,169.5361,163.7475,219.0,219.0,0.0,656.0,0.2343,0.2583,0.0395,1,4,0
277,981.0,30.0,179.0,258.0,258.0,139.0,84.8896,367.1597,87.0919,79.6571,79.4292,239.0,239.0,796.0,0.0,0.0774,0.1174,0.0245,3,1,0
278,214.0,6.0,0.0,139.0,139.0,238.0,144.8447,487.0503,228.1162,91.6106,95.0118,259.0,259.0,0.0,0.0,0.062,0.126,0.0348,5,1,0
279,1358.0,42.0,179.0,99.0,99.0,80.0,183.5824,131.577,89.1403,92.5122,90.7965,99.0,99.0,0.0,0.0,0.1427,0.2482,0.0106,7,3,0
280,7856.0,242.0,99.0,139.0,139.0,99.0,58.5085,103.5809,99.5038,45.722,47.5631,139.0,139.0,0.0,139.0,0.1123,0.1013,0.0317,2,2,0
281,4096.0,132.0,119.0,179.0,278.0,179.0,114.4749,349.6159,45.5412,73.0548,169.0362,278.0,139.0,0.0,0.0,0.0265,0.1665,0.0329,4,3,0
282,3517.0,108.0,119.0,80.0,80.0,179.0,186.6936,190.6948,117.3882,70.7107,57.5,80.0,80.0,0.0,0.0,0.1493,0.3008,0.0154,10,2,0
283,1441.0,44.0,139.0,278.0,278.0,179.0,87.0919,162.5031,71.1688,43.2695,37.9012,278.0,278.0,0.0,318.0,0.1921,0.2671,0.0186,8,1,0
284,2275.0,73.0,319.0,120.0,120.0,299.0,64.438,55.3828,71.5052,40.5247,43.6835,120.0,120.0,658.0,359.0,1.2322,2.1322,0.0074,2,4,0
285,4611.0,143.0,119.0,199.0,199.0,179.0,609.5697,174.018,697.4884,89.405,93.0484,199.0,199.0,0.0,0.0,0.1082,0.2777,0.0231,7,1,0
286,2302.0,73.0,279.0,438.0,438.0,319.0,114.6571,86.0131,146.4923,35.3871,81.2219,438.0,438.0,0.0,0.0,0.6347,1.8132,0.027,8,3,0
287,7667.0,236.0,278.0,159.0,159.0,99.0,213.7832,230.5049,180.2249,31.9453,39.8026,159.0,159.0,0.0,219.0,0.3791,0.1821,0.0159,9,5,0
288,10025.0,306.0,199.0,80.0,80.0,80.0,251.584,1074.4436,331.0967,85.1499,74.7329,159.0,159.0,0.0,1431.0,0.1445,0.2265,0.0106,7,1,0
289,7618.0,235.0,119.0,119.0,119.0,80.0,536.28,180.2471,572.3443,38.7072,28.5701,119.0,119.0,0.0,0.0,0.3301,0.3061,0.0239,2,2,0
290,1669.0,52.0,219.0,159.0,159.0,258.0,108.4735,212.5288,86.977,25.5441,27.9508,159.0,159.0,0.0,0.0,0.0571,0.2636,0.014,4,6,0
291,7304.0,224.0,99.0,139.0,258.0,99.0,138.067,41.4367,84.22,204.925,191.0321,80.0,80.0,3678.0,119.0,0.0183,0.0753,0.0119,5,1,0
292,261.0,8.0,139.0,238.0,238.0,219.0,145.0078,188.0538,86.1452,54.9181,48.9745,238.0,238.0,0.0,0.0,-0.0881,0.0959,0.0477,1,2,0
293,5685.0,168.0,139.0,99.0,99.0,99.0,331.3174,74.8766,445.1921,115.5692,117.0662,99.0,99.0,0.0,0.0,0.154,0.327,0.0095,7,1,0
294,750.0,22.0,179.0,179.0,179.0,179.0,372.9786,189.5534,261.0172,115.5725,101.4704,179.0,179.0,0.0,358.0,0.1391,0.2271,0.0107,8,3,0
295,1649.0,51.0,119.0,219.0,219.0,179.0,103.7654,137.5227,114.3897,47.8017,66.3871,219.0,219.0,0.0,0.0,0.0506,0.3076,0.0983,3,1,0
296,436.0,13.0,179.0,139.0,139.0,99.0,65.5477,233.8616,74.411,52.024,58.6707,139.0,139.0,0.0,0.0,0.2168,0.2703,0.0267,7,1,0
297,118.0,4.0,80.0,99.0,99.0,278.0,180.2776,108.14,78.0577,98.6534,112.0413,99.0,99.0,0.0,853.0,0.0805,0.147,0.0125,7,4,0
298,10233.0,311.0,199.0,99.0,99.0,119.0,243.6658,370.3245,214.0584,29.0689,40.5617,99.0,99.0,0.0,0.0,0.0822,0.1822,0.0124,7,5,0
299,8927.0,281.0,99.0,119.0,119.0,119.0,249.1154,261.9971,234.0769,29.4364,23.5053,119.0,119.0,0.0,0.0,0.1837,0.1327,0.0142,9,4,0
300,5572.0,166.0,80.0,219.0,219.0,139.0,221.6529,193.1094,202.094,34.442,35.934,219.0,219.0,0.0,0.0,0.106,0.494,0.0164,6,4,0
301,7736.0,239.0,99.0,139.0,139.0,159.0,147.5686,365.381,116.6619,46.6181,54.7403,139.0,139.0,0.0,119.0,0.2556,0.1136,0.0198,4,5,0
302,6003.0,178.0,358.0,139.0,139.0,139.0,133.291,399.2174,105.5462,53.5023,56.9759,218.0,109.0,1132.0,357.0,0.1006,0.0216,0.0162,3,5,0
303,2501.0,78.0,199.0,219.0,219.0,219.0,260.0562,237.4031,226.3846,47.1832,77.9006,219.0,219.0,179.0,936.0,-0.3515,0.2085,0.0055,5,3,0
304,8181.0,255.0,139.0,80.0,80.0,239.0,100.005,87.5357,63.0079,35.5563,35.0,179.0,179.0,0.0,0.0,0.2689,0.3394,0.0218,7,2,0
305,9486.0,293.0,139.0,99.0,99.0,80.0,143.3954,494.3099,112.1116,35.3553,36.6674,99.0,99.0,9816.0,297.0,0.0646,0.1446,0.0069,7,6,0
306,10676.0,328.0,239.0,179.0,179.0,119.0,142.4588,54.2033,136.0919,12.7475,2.2361,179.0,179.0,119.0,0.0,0.0962,0.2647,0.0178,8,4,0
307,9653.0,297.0,100.0,80.0,80.0,139.0,745.7883,363.1425,796.1036,55.0023,50.1224,80.0,80.0,0.0,0.0,0.1761,0.1476,0.0155,8,1,0
308,1275.0,41.0,99.0,199.0,199.0,159.0,166.3348,305.3072,75.8222,206.1941,206.0097,80.0,80.0,0.0,0.0,0.1032,0.1167,0.0085,5,1,0
309,1298.0,41.0,239.0,139.0,358.0,99.0,81.2527,109.9022,38.6394,41.6473,47.1699,358.0,179.0,0.0,0.0,0.3222,0.2967,0.0381,10,2,0
310,6528.0,194.0,80.0,179.0,179.0,100.0,101.8148,348.7496,175.0943,73.2683,68.8368,119.0,119.0,0.0,119.0,0.179,0.212,0.012,1,4,0
311,7743.0,239.0,99.0,80.0,80.0,199.0,374.9567,320.0664,419.0966,44.643,33.0,80.0,80.0,0.0,80.0,0.0091,0.0411,0.0114,7,4,0
