,V1,V6,V10,V12,V13,V14,V15,Class
552,39,-475.0,7,168.0,3,301.0,1,0
553,27,724.0,17,200.0,3,-1.0,0,0
554,49,2222.0,16,114.0,2,-1.0,0,0
555,36,-355.0,8,89.0,1,-1.0,0,0
556,30,33.0,18,36.0,1,-1.0,0,0
557,36,687.0,21,287.0,3,-1.0,0,0
558,46,-582.0,5,245.0,4,354.0,9,0
559,55,645.0,10,123.0,1,-1.0,0,0
560,36,321.0,15,160.0,2,-1.0,0,0
561,43,6.0,29,365.0,2,-1.0,0,0
562,58,0.0,25,176.0,5,-1.0,0,0
563,31,17.0,6,72.0,1,-1.0,0,0
564,40,432.0,2,101.0,1,-1.0,0,0
565,43,469.0,20,89.0,2,-1.0,0,0
566,38,1597.0,8,15.0,1,-1.0,0,0
567,34,293.0,21,162.0,3,-1.0,0,0
568,52,199.0,3,373.0,1,236.0,2,0
569,47,44.0,15,374.0,1,185.0,1,0
570,32,4.0,8,173.0,1,-1.0,0,0
571,55,1989.0,28,139.0,2,-1.0,0,0
572,54,-58.0,12,143.0,4,-1.0,0,0
573,45,-642.0,5,124.0,4,-1.0,0,0
574,33,4443.0,23,25.0,6,-1.0,0,0
575,40,129.0,12,464.0,3,-1.0,0,0
576,29,313.0,8,227.0,2,-1.0,0,0
577,37,9.0,14,165.0,1,-1.0,0,0
578,52,12.0,30,33.0,5,-1.0,0,0
579,47,794.0,17,564.0,2,-1.0,0,0
580,59,11.0,20,318.0,2,-1.0,0,0
581,39,860.0,8,312.0,1,-1.0,0,0
582,35,0.0,13,419.0,2,-1.0,0,0
583,35,0.0,21,199.0,3,-1.0,0,0
584,30,-208.0,13,108.0,1,-1.0,0,0
585,46,536.0,15,164.0,2,-1.0,0,0
586,46,0.0,5,109.0,1,-1.0,0,0
587,32,344.0,21,21.0,7,141.0,9,0
588,38,21963.0,18,70.0,2,-1.0,0,0
589,49,1697.0,19,236.0,1,-1.0,0,0
590,40,12409.0,19,140.0,1,99.0,2,0
591,45,7811.0,16,143.0,2,-1.0,0,0
592,31,2296.0,6,49.0,8,-1.0,0,0
593,36,-92.0,18,196.0,3,-1.0,0,0
594,36,613.0,7,86.0,2,-1.0,0,0
595,46,596.0,3,404.0,13,-1.0,0,0
596,45,660.0,14,329.0,2,-1.0,0,0
597,31,-68.0,26,293.0,4,-1.0,0,0
598,44,-237.0,10,73.0,1,-1.0,0,0
599,38,0.0,12,112.0,2,-1.0,0,0
600,31,528.0,21,5.0,7,-1.0,0,0
601,35,3188.0,30,288.0,3,-1.0,0,0
602,47,0.0,18,203.0,3,-1.0,0,0
603,47,2597.0,31,52.0,2,-1.0,0,0
604,42,360.0,24,110.0,5,-1.0,0,0
605,50,636.0,6,127.0,2,254.0,23,0
606,45,396.0,17,266.0,4,-1.0,0,0
607,31,23.0,25,121.0,3,-1.0,0,0
608,46,184.0,3,167.0,1,-1.0,0,0
609,23,8254.0,29,409.0,3,-1.0,0,0
610,29,940.0,15,757.0,1,330.0,1,0
611,54,1895.0,17,345.0,1,-1.0,0,0
612,55,92.0,7,118.0,3,-1.0,0,0
613,36,1169.0,6,168.0,2,-1.0,0,0
614,42,1285.0,9,21.0,3,252.0,4,0
615,43,19.0,16,249.0,1,-1.0,0,0
616,38,34.0,3,88.0,1,-1.0,0,0
617,49,359.0,2,231.0,2,271.0,1,0
618,28,225.0,7,866.0,2,-1.0,0,0
619,33,3519.0,2,161.0,1,-1.0,0,0
620,35,1473.0,16,176.0,3,-1.0,0,0
621,48,113.0,22,38.0,1,-1.0,0,0
622,31,-720.0,15,112.0,2,-1.0,0,0
623,50,171.0,14,75.0,3,-1.0,0,0
624,28,1026.0,13,101.0,3,-1.0,0,0
625,44,2523.0,29,1236.0,2,-1.0,0,0
626,42,323.0,8,280.0,2,-1.0,0,0
627,61,50.0,21,465.0,6,-1.0,0,0
628,33,0.0,22,135.0,3,-1.0,0,0
629,52,3204.0,19,77.0,1,-1.0,0,0
630,39,622.0,20,169.0,1,-1.0,0,0
631,34,0.0,20,263.0,2,-1.0,0,0
632,31,1302.0,30,89.0,3,-1.0,0,0
633,33,263.0,16,79.0,4,94.0,3,0
634,31,898.0,17,578.0,1,-1.0,0,0
635,54,3529.0,4,686.0,2,-1.0,0,0
636,48,1.0,5,669.0,3,-1.0,0,0
637,60,0.0,18,201.0,1,-1.0,0,0
638,54,162.0,6,184.0,1,-1.0,0,0
639,40,5674.0,18,84.0,1,-1.0,0,0
640,38,-274.0,29,103.0,1,247.0,2,0
641,27,511.0,30,85.0,5,-1.0,0,0
642,29,358.0,21,88.0,5,-1.0,0,0
643,53,1868.0,8,156.0,4,-1.0,0,0
644,27,584.0,8,192.0,2,-1.0,0,0
645,40,3126.0,12,200.0,2,-1.0,0,0
646,51,0.0,30,273.0,4,-1.0,0,0
647,33,3669.0,17,370.0,1,-1.0,0,0
648,46,0.0,17,258.0,1,-1.0,0,0
649,39,183.0,9,324.0,2,-1.0,0,0
650,33,3868.0,2,445.0,1,-1.0,0,0
651,39,0.0,18,420.0,2,-1.0,0,0
652,30,-635.0,25,250.0,1,-1.0,0,0
653,28,1633.0,8,233.0,1,95.0,1,0
654,34,0.0,19,1283.0,1,-1.0,0,0
655,22,1215.0,11,154.0,1,-1.0,0,0
656,43,2501.0,29,153.0,4,-1.0,0,0
657,37,217.0,11,152.0,1,-1.0,0,0
658,40,-65.0,21,65.0,2,-1.0,0,0
659,31,449.0,28,174.0,1,-1.0,0,0
660,27,63.0,5,98.0,1,-1.0,0,0
661,39,463.0,18,169.0,1,-1.0,0,0
662,31,98.0,12,159.0,3,-1.0,0,0
663,20,479.0,11,158.0,2,-1.0,0,0
664,52,1308.0,29,361.0,1,-1.0,0,0
665,35,377.0,31,30.0,13,-1.0,0,0
666,28,-228.0,7,164.0,3,-1.0,0,0
667,43,601.0,16,792.0,2,-1.0,0,0
668,58,219.0,18,55.0,1,-1.0,0,0
669,31,338.0,2,155.0,2,-1.0,0,0
670,40,819.0,30,100.0,3,-1.0,0,0
671,60,182.0,9,182.0,2,95.0,11,0
672,49,1811.0,2,168.0,2,245.0,1,0
673,42,1205.0,15,129.0,1,188.0,2,0
674,48,490.0,19,622.0,2,-1.0,0,0
675,57,1728.0,16,164.0,1,-1.0,0,0
676,58,1697.0,20,55.0,2,-1.0,0,0
677,49,3033.0,15,125.0,5,-1.0,0,0
678,34,-603.0,25,164.0,4,-1.0,0,0
679,31,635.0,15,293.0,2,-1.0,0,0
680,59,2291.0,19,190.0,1,128.0,3,0
681,65,1176.0,25,64.0,1,50.0,2,0
682,43,6835.0,19,187.0,1,152.0,2,0
683,55,2120.0,11,236.0,3,-1.0,0,0
684,56,66.0,30,72.0,4,-1.0,0,0
685,33,685.0,17,53.0,1,-1.0,0,0
686,39,1108.0,18,191.0,2,-1.0,0,0
687,38,4.0,2,129.0,1,-1.0,0,0
688,51,0.0,2,61.0,7,-1.0,0,0
689,38,0.0,6,64.0,1,-1.0,0,0
690,54,-135.0,14,152.0,3,370.0,2,0
691,51,482.0,14,178.0,1,-1.0,0,0
692,30,0.0,22,121.0,2,-1.0,0,0
693,45,4646.0,13,118.0,1,-1.0,0,0
694,31,873.0,23,145.0,4,-1.0,0,0
695,26,81.0,28,63.0,2,-1.0,0,0
696,57,1509.0,18,509.0,1,-1.0,0,0
697,27,5505.0,25,134.0,1,-1.0,0,0
698,24,1354.0,18,239.0,2,-1.0,0,0
699,44,337.0,28,257.0,3,-1.0,0,0
700,43,490.0,8,216.0,2,368.0,2,0
701,45,8032.0,20,73.0,1,-1.0,0,0
702,48,494.0,29,81.0,8,-1.0,0,0
703,39,3059.0,20,394.0,1,-1.0,0,0
704,35,-130.0,20,224.0,1,-1.0,0,0
705,59,0.0,7,123.0,3,-1.0,0,0
706,27,592.0,5,466.0,3,-1.0,0,0
707,48,0.0,7,275.0,1,-1.0,0,0
708,49,790.0,7,324.0,3,-1.0,0,0
709,42,1202.0,11,40.0,1,-1.0,0,0
710,39,1385.0,9,446.0,1,-1.0,0,0
711,52,32.0,29,144.0,5,-1.0,0,0
712,57,82.0,4,140.0,1,-1.0,0,0
713,54,1614.0,17,534.0,4,-1.0,0,0
714,50,74.0,27,146.0,1,-1.0,0,0
715,34,897.0,12,197.0,4,-1.0,0,0
716,59,2768.0,8,94.0,5,-1.0,0,0
717,38,2008.0,18,354.0,1,-1.0,0,0
718,34,-271.0,2,90.0,1,252.0,2,0
719,44,786.0,20,15.0,7,-1.0,0,0
720,58,2.0,11,168.0,3,-1.0,0,0
721,45,-3.0,13,213.0,1,-1.0,0,0
722,28,959.0,29,330.0,2,-1.0,0,0
723,27,1049.0,29,389.0,3,-1.0,0,0
724,49,182.0,2,303.0,1,331.0,2,0
725,32,73.0,28,545.0,1,-1.0,0,0
726,46,285.0,11,215.0,2,-1.0,0,0
727,72,4657.0,27,132.0,4,94.0,16,0
728,35,208.0,19,214.0,1,-1.0,0,0
729,42,-166.0,14,337.0,4,-1.0,0,0
730,33,2583.0,6,129.0,1,-1.0,0,0
731,41,0.0,24,552.0,16,-1.0,0,0
732,21,614.0,13,243.0,3,-1.0,0,0
733,35,78.0,13,630.0,3,371.0,3,0
734,58,1231.0,20,21.0,3,-1.0,0,0
735,29,74.0,6,174.0,1,-1.0,0,0
736,25,490.0,6,246.0,3,-1.0,0,0
737,34,417.0,18,138.0,1,-1.0,0,0
738,51,234.0,9,281.0,3,-1.0,0,0
739,39,580.0,14,323.0,4,-1.0,0,0
740,25,1179.0,17,43.0,1,83.0,2,0
741,53,238.0,11,238.0,2,361.0,5,0
742,39,-176.0,9,176.0,1,-1.0,0,0
743,34,403.0,5,319.0,2,-1.0,0,0
744,57,297.0,5,633.0,1,-1.0,0,0
745,47,490.0,28,227.0,1,-1.0,0,0
746,36,725.0,27,123.0,3,99.0,8,0
747,34,6053.0,19,26.0,5,-1.0,0,0
748,31,827.0,20,38.0,1,-1.0,0,0
749,58,688.0,6,152.0,2,-1.0,0,0
750,35,211.0,4,53.0,1,-1.0,0,0
751,52,383.0,17,299.0,2,-1.0,0,0
752,34,382.0,5,148.0,1,94.0,1,0
753,54,-939.0,29,202.0,1,-1.0,0,0
754,31,2304.0,20,257.0,2,-1.0,0,0
755,29,64.0,14,444.0,2,366.0,3,0
756,58,65.0,27,162.0,1,-1.0,0,0
757,45,5163.0,20,9.0,2,-1.0,0,0
758,57,334.0,15,169.0,2,365.0,2,0
759,36,-2.0,2,316.0,1,-1.0,0,0
760,52,167.0,16,163.0,1,-1.0,0,0
761,37,2642.0,25,591.0,3,-1.0,0,0
762,59,56.0,21,432.0,5,-1.0,0,0
763,43,5.0,24,953.0,1,-1.0,0,0
764,34,517.0,6,791.0,3,-1.0,0,0
765,44,13.0,6,116.0,11,-1.0,0,0
766,24,-287.0,18,504.0,1,-1.0,0,0
767,40,68.0,30,170.0,19,-1.0,0,0
768,25,1966.0,28,209.0,1,-1.0,0,0
769,44,1239.0,20,39.0,4,-1.0,0,0
770,30,399.0,20,282.0,2,-1.0,0,0
771,37,-24.0,27,147.0,1,-1.0,0,0
772,31,3323.0,9,337.0,2,-1.0,0,0
773,31,69.0,19,640.0,1,-1.0,0,0
774,50,883.0,5,170.0,1,-1.0,0,0
775,31,0.0,24,137.0,1,-1.0,0,0
776,34,-353.0,15,122.0,4,-1.0,0,0
777,32,3027.0,5,171.0,2,-1.0,0,0
778,52,782.0,5,93.0,3,-1.0,0,0
779,39,1595.0,5,102.0,2,-1.0,0,0
780,36,0.0,17,273.0,2,131.0,1,0
781,30,274.0,11,97.0,2,-1.0,0,0
782,33,-424.0,26,863.0,1,-1.0,0,0
783,37,34.0,29,285.0,1,-1.0,0,0
784,37,1088.0,17,131.0,2,-1.0,0,0
785,26,458.0,2,117.0,7,-1.0,0,0
786,38,0.0,6,361.0,1,-1.0,0,0
787,31,4924.0,21,389.0,2,-1.0,0,0
788,38,0.0,28,247.0,2,-1.0,0,0
789,29,167.0,13,357.0,2,237.0,2,0
790,30,61.0,5,36.0,7,165.0,5,0
791,42,247.0,31,76.0,5,-1.0,0,0
792,56,276.0,5,269.0,1,-1.0,0,0
793,39,2666.0,7,96.0,2,-1.0,0,0
794,40,-31.0,14,117.0,4,-1.0,0,0
795,31,2088.0,9,15.0,14,-1.0,0,0
796,34,1243.0,8,157.0,4,-1.0,0,0
797,36,330.0,13,777.0,2,-1.0,0,0
798,36,624.0,5,518.0,2,8.0,1,0
799,59,866.0,2,88.0,1,208.0,1,0
800,55,273.0,29,84.0,3,183.0,3,0
801,53,-39.0,20,87.0,2,-1.0,0,0
802,36,-400.0,6,362.0,2,307.0,1,0
803,44,181.0,13,302.0,1,-1.0,0,0
804,35,11.0,25,294.0,1,-1.0,0,0
805,47,351.0,29,370.0,1,-1.0,0,0
806,30,13774.0,14,380.0,1,-1.0,0,0
807,42,0.0,21,384.0,5,-1.0,0,0
808,69,4572.0,27,185.0,2,92.0,3,0
809,39,6421.0,20,661.0,1,-1.0,0,0
810,53,0.0,14,119.0,3,-1.0,0,0
811,31,2667.0,2,73.0,2,-1.0,0,0
812,50,892.0,15,234.0,1,-1.0,0,0
813,49,0.0,7,301.0,2,-1.0,0,0
814,53,1194.0,30,166.0,4,-1.0,0,0
815,50,642.0,18,435.0,1,-1.0,0,0
816,31,229.0,29,184.0,1,-1.0,0,0
817,49,0.0,26,189.0,4,-1.0,0,0
818,57,0.0,5,58.0,8,-1.0,0,0
819,53,1230.0,5,155.0,3,-1.0,0,0
820,32,3050.0,23,298.0,1,-1.0,0,0
821,59,-209.0,30,215.0,3,-1.0,0,0
822,32,3268.0,15,147.0,1,-1.0,0,0
823,47,-187.0,3,652.0,1,-1.0,0,0
824,37,6889.0,21,1221.0,1,-1.0,0,0
825,47,0.0,6,466.0,2,-1.0,0,0
826,44,-2.0,15,152.0,5,-1.0,0,0
827,45,-63.0,20,847.0,5,-1.0,0,0
828,32,335.0,21,501.0,2,-1.0,0,0
829,32,180.0,14,179.0,1,334.0,1,0
830,45,4170.0,20,114.0,3,-1.0,0,0
831,26,535.0,28,252.0,1,-1.0,0,0
832,45,726.0,31,175.0,6,-1.0,0,0
833,46,6253.0,9,411.0,1,-1.0,0,0
834,35,869.0,29,173.0,1,-1.0,0,0
835,31,1400.0,30,175.0,2,2.0,1,0
836,34,1412.0,27,157.0,2,-1.0,0,0
837,45,523.0,1,380.0,4,371.0,4,0
838,32,22.0,7,280.0,1,-1.0,0,0
839,30,0.0,27,453.0,4,-1.0,0,0
840,39,0.0,6,262.0,1,-1.0,0,0
841,43,62.0,18,67.0,1,-1.0,0,0
842,44,0.0,14,211.0,2,-1.0,0,0
843,47,1110.0,23,329.0,3,-1.0,0,0
844,37,145.0,22,74.0,13,-1.0,0,0
845,32,1271.0,20,51.0,1,-1.0,0,0
846,25,17.0,13,97.0,2,-1.0,0,0
847,37,869.0,30,60.0,8,-1.0,0,0
848,28,0.0,14,17.0,24,-1.0,0,0
849,25,654.0,8,216.0,1,-1.0,0,0
850,29,1186.0,10,313.0,1,-1.0,0,0
851,34,-191.0,17,156.0,6,-1.0,0,0
852,46,157.0,26,150.0,1,-1.0,0,0
853,53,517.0,18,188.0,2,-1.0,0,0
854,50,-298.0,6,68.0,8,-1.0,0,0
855,39,1413.0,17,396.0,1,-1.0,0,0
856,45,2185.0,19,167.0,4,-1.0,0,0
857,61,1428.0,5,82.0,2,-1.0,0,0
858,55,1261.0,19,166.0,1,-1.0,0,0
859,37,46.0,19,119.0,4,-1.0,0,0
860,55,1446.0,17,135.0,1,-1.0,0,0
861,39,0.0,21,83.0,1,-1.0,0,0
862,29,872.0,21,173.0,2,-1.0,0,0
863,31,-422.0,18,64.0,2,329.0,15,0
864,37,-487.0,12,358.0,1,260.0,5,0
865,36,-267.0,14,99.0,7,352.0,1,0
866,36,705.0,16,111.0,1,-1.0,0,0
867,22,-7.0,17,84.0,1,343.0,1,0
868,55,139.0,30,26.0,25,-1.0,0,0
869,45,0.0,5,370.0,2,-1.0,0,0
870,46,37378.0,14,146.0,1,518.0,1,0
871,39,5201.0,9,317.0,1,-1.0,0,0
872,31,18.0,30,72.0,19,-1.0,0,0
873,81,122.0,23,201.0,1,-1.0,0,0
874,30,1700.0,22,279.0,3,-1.0,0,0
875,34,0.0,2,48.0,1,422.0,1,0
876,50,843.0,27,71.0,3,-1.0,0,0
877,27,454.0,15,331.0,2,-1.0,0,0
878,33,-103.0,19,149.0,2,175.0,1,0
879,40,641.0,16,156.0,6,-1.0,0,0
880,30,1450.0,18,298.0,1,355.0,1,0
881,46,310.0,24,58.0,2,-1.0,0,0
882,60,241.0,30,42.0,3,-1.0,0,0
883,30,409.0,14,120.0,4,-1.0,0,0
884,30,1320.0,5,122.0,3,362.0,1,0
885,31,165.0,15,218.0,4,-1.0,0,0
886,46,2199.0,27,146.0,1,-1.0,0,0
887,48,0.0,11,195.0,1,104.0,5,0
888,29,228.0,11,12.0,8,342.0,9,0
889,66,3409.0,19,133.0,3,160.0,3,0
890,27,302.0,8,151.0,1,189.0,1,0
891,37,681.0,5,187.0,1,8.0,1,0
892,43,-141.0,23,128.0,1,-1.0,0,0
893,30,677.0,16,241.0,1,-1.0,0,0
894,35,1176.0,21,166.0,2,-1.0,0,0
895,33,1636.0,3,105.0,1,136.0,1,0
896,36,449.0,4,166.0,2,-1.0,0,0
897,42,37.0,21,299.0,1,-1.0,0,0
898,59,208.0,28,503.0,2,-1.0,0,0
899,39,26.0,28,110.0,18,-1.0,0,0
900,34,0.0,21,183.0,2,-1.0,0,0
901,44,-234.0,15,71.0,3,347.0,1,0
902,31,410.0,20,112.0,2,-1.0,0,0
903,29,297.0,17,240.0,2,-1.0,0,0
904,49,124.0,29,125.0,19,-1.0,0,0
905,43,10072.0,12,98.0,1,77.0,5,0
906,39,763.0,17,192.0,1,-1.0,0,0
907,33,478.0,7,349.0,1,338.0,1,0
908,46,1437.0,12,49.0,1,-1.0,0,0
909,38,384.0,6,1906.0,3,-1.0,0,0
910,42,3228.0,21,133.0,1,-1.0,0,0
911,34,9.0,14,153.0,2,-1.0,0,0
912,74,7819.0,6,165.0,3,-1.0,0,0
913,34,1408.0,23,245.0,1,-1.0,0,0
914,39,9143.0,29,851.0,2,-1.0,0,0
915,36,1392.0,15,205.0,2,-1.0,0,0
916,42,-141.0,13,211.0,3,345.0,3,0
917,29,102.0,11,111.0,1,210.0,4,0
918,54,154.0,9,155.0,3,-1.0,0,0
919,30,1718.0,21,73.0,4,126.0,2,0
920,54,551.0,28,431.0,2,-1.0,0,0
921,59,0.0,12,214.0,3,-1.0,0,0
922,37,0.0,17,65.0,2,119.0,1,0
923,58,7881.0,28,507.0,8,-1.0,0,0
924,58,258.0,19,285.0,1,-1.0,0,0
925,25,1420.0,8,124.0,2,-1.0,0,0
926,49,-962.0,19,295.0,2,-1.0,0,0
927,26,205.0,29,239.0,1,-1.0,0,0
928,50,2641.0,30,97.0,3,-1.0,0,0
929,54,7449.0,19,235.0,7,-1.0,0,0
930,44,2283.0,18,81.0,2,-1.0,0,0
931,35,391.0,21,152.0,1,-1.0,0,0
932,37,828.0,6,206.0,2,342.0,1,0
933,30,585.0,2,7.0,6,-1.0,0,0
934,52,691.0,29,158.0,1,-1.0,0,0
935,50,-44.0,27,45.0,1,-1.0,0,0
936,32,616.0,27,118.0,7,-1.0,0,0
937,48,3886.0,11,297.0,2,-1.0,0,0
938,33,661.0,11,108.0,1,99.0,7,0
939,59,0.0,8,130.0,1,-1.0,0,0
940,31,9506.0,8,321.0,2,-1.0,0,0
941,53,1852.0,29,134.0,4,-1.0,0,0
942,42,525.0,17,172.0,3,-1.0,0,0
943,51,3134.0,19,92.0,3,-1.0,0,0
944,30,631.0,13,293.0,3,-1.0,0,0
945,31,297.0,12,127.0,1,-1.0,0,0
946,48,2071.0,14,127.0,1,-1.0,0,0
947,30,277.0,8,166.0,1,42.0,1,0
948,42,725.0,3,124.0,3,252.0,3,0
949,57,270.0,14,526.0,2,-1.0,0,0
950,32,112.0,5,118.0,1,-1.0,0,0
951,52,95.0,13,91.0,2,-1.0,0,0
952,48,5326.0,17,116.0,2,-1.0,0,0
953,55,5804.0,24,56.0,3,-1.0,0,0
954,46,-160.0,25,93.0,11,-1.0,0,0
955,43,103.0,18,53.0,1,183.0,5,0
956,54,0.0,12,77.0,4,341.0,2,0
957,57,32.0,15,476.0,3,-1.0,0,0
958,42,343.0,25,87.0,4,-1.0,0,0
959,27,662.0,9,544.0,1,-1.0,0,0
960,31,713.0,9,1534.0,2,-1.0,0,0
961,34,4260.0,15,375.0,1,-1.0,0,0
962,32,2366.0,20,127.0,2,-1.0,0,0
963,54,869.0,14,152.0,2,-1.0,0,0
964,57,2518.0,11,82.0,2,-1.0,0,0
965,33,3064.0,20,309.0,1,-1.0,0,0
966,55,312.0,6,13.0,8,9.0,3,0
967,38,8.0,7,125.0,1,-1.0,0,0
968,36,7503.0,4,25.0,1,-1.0,0,0
969,40,5010.0,17,49.0,1,-1.0,0,0
970,48,100.0,29,206.0,1,-1.0,0,0
971,53,167.0,7,84.0,1,343.0,1,0
972,52,0.0,2,77.0,3,-1.0,0,0
973,32,4612.0,24,937.0,4,-1.0,0,0
974,51,0.0,15,70.0,1,-1.0,0,0
975,35,162.0,22,675.0,2,-1.0,0,0
976,36,342.0,7,142.0,1,-1.0,0,0
977,60,6557.0,7,214.0,2,-1.0,0,0
978,32,-1500.0,27,157.0,2,-1.0,0,0
979,35,1054.0,21,106.0,1,-1.0,0,0
980,37,-399.0,3,21.0,3,-1.0,0,0
981,40,-117.0,17,770.0,2,-1.0,0,0
982,41,654.0,13,139.0,2,-1.0,0,0
983,46,-287.0,30,113.0,3,-1.0,0,0
984,32,0.0,7,255.0,2,-1.0,0,0
985,51,15904.0,7,504.0,4,-1.0,0,0
986,42,324.0,27,203.0,2,-1.0,0,0
987,59,833.0,21,311.0,1,-1.0,0,0
988,58,0.0,11,965.0,2,-1.0,0,0
989,33,7.0,20,217.0,1,-1.0,0,0
990,44,97.0,6,153.0,4,-1.0,0,0
991,30,1837.0,18,109.0,2,-1.0,0,0
992,42,3641.0,14,869.0,1,-1.0,0,0
993,23,589.0,6,62.0,1,-1.0,0,0
994,37,3977.0,17,264.0,1,-1.0,0,0
995,59,1500.0,16,280.0,1,104.0,2,0
996,34,1368.0,18,252.0,2,-1.0,0,0
997,36,1830.0,14,183.0,1,91.0,11,0
998,59,1228.0,16,57.0,3,-1.0,0,0
999,51,480.0,12,189.0,1,326.0,5,0
1000,31,2.0,18,224.0,1,-1.0,0,0
1001,32,0.0,20,415.0,2,-1.0,0,0
1002,30,-68.0,24,78.0,1,-1.0,0,0
1003,73,1092.0,7,390.0,2,-1.0,0,0
1004,31,2592.0,12,349.0,2,174.0,1,0
1005,39,-143.0,14,93.0,2,349.0,7,0
1006,44,13761.0,29,65.0,1,-1.0,0,0
1007,44,316.0,21,163.0,3,-1.0,0,0
1008,39,-367.0,16,667.0,2,-1.0,0,0
1009,32,2979.0,25,156.0,1,-1.0,0,0
1010,59,7668.0,5,124.0,1,-1.0,0,0
1011,30,49.0,27,210.0,2,-1.0,0,0
1012,35,0.0,23,107.0,2,-1.0,0,0
1013,34,531.0,4,279.0,1,-1.0,0,0
1014,38,113.0,13,25.0,10,-1.0,0,0
1015,24,3505.0,18,317.0,1,355.0,1,0
1016,28,13186.0,27,466.0,2,-1.0,0,0
1017,44,251.0,28,122.0,3,-1.0,0,0
1018,45,9711.0,19,416.0,3,-1.0,0,0
1019,50,9585.0,31,182.0,6,-1.0,0,0
1020,31,513.0,13,180.0,1,-1.0,0,0
1021,52,598.0,14,266.0,2,-1.0,0,0
1022,48,141.0,6,424.0,1,-1.0,0,0
1023,26,1099.0,15,99.0,2,225.0,13,0
1024,31,18.0,8,82.0,2,-1.0,0,0
1025,40,0.0,6,64.0,2,-1.0,0,0
1026,30,9634.0,12,781.0,5,-1.0,0,0
1027,35,1924.0,20,285.0,1,-1.0,0,0
1028,46,1106.0,9,14.0,13,-1.0,0,0
1029,40,-164.0,7,87.0,1,-1.0,0,0
1030,51,-2282.0,14,301.0,6,-1.0,0,0
1031,31,752.0,14,178.0,1,-1.0,0,0
1032,32,2204.0,21,11.0,4,-1.0,0,0
1033,28,59.0,3,330.0,3,190.0,6,0
1034,32,1064.0,12,326.0,1,-1.0,0,0
1035,48,5348.0,18,105.0,1,-1.0,0,0
1036,60,2868.0,20,42.0,7,-1.0,0,0
1037,51,122.0,6,499.0,2,-1.0,0,0
1038,33,149.0,7,254.0,1,-1.0,0,0
1039,33,1293.0,15,245.0,9,373.0,2,0
1040,76,2302.0,5,110.0,1,87.0,2,0
1041,39,385.0,26,143.0,1,93.0,1,0
1042,33,2366.0,11,249.0,1,356.0,2,0
1043,30,114.0,18,110.0,10,-1.0,0,0
1044,37,2442.0,4,97.0,1,-1.0,0,0
1045,28,655.0,4,606.0,2,-1.0,0,0
1046,59,82.0,17,324.0,4,-1.0,0,0
1047,46,91.0,6,29.0,1,356.0,2,0
1048,44,2167.0,7,1273.0,1,-1.0,0,0
1049,41,1321.0,15,315.0,2,-1.0,0,0
1050,30,249.0,12,406.0,1,-1.0,0,0
1051,49,2159.0,17,771.0,1,-1.0,0,0
1052,39,0.0,3,164.0,2,-1.0,0,0
1053,44,0.0,28,264.0,5,-1.0,0,0
1054,33,405.0,14,99.0,4,353.0,1,0
1055,43,57.0,25,188.0,5,-1.0,0,0
1056,49,2405.0,23,216.0,8,-1.0,0,0
1057,46,-637.0,8,218.0,1,172.0,1,0
1058,37,1733.0,12,524.0,3,326.0,1,0
1059,28,1106.0,17,73.0,2,-1.0,0,0
1060,54,5417.0,3,376.0,1,-1.0,0,0
1061,59,0.0,2,173.0,1,-1.0,0,0
1062,44,0.0,14,220.0,7,-1.0,0,0
1063,59,281.0,8,430.0,2,-1.0,0,0
1064,30,6.0,23,274.0,2,-1.0,0,0
1065,39,2990.0,30,127.0,4,-1.0,0,0
1066,44,0.0,11,151.0,2,370.0,2,0
1067,32,2137.0,13,423.0,1,349.0,1,0
1068,58,9200.0,6,233.0,2,-1.0,0,0
1069,43,5082.0,3,99.0,3,-1.0,0,0
1070,48,-440.0,12,399.0,1,-1.0,0,0
1071,37,391.0,8,103.0,3,-1.0,0,0
1072,45,474.0,2,190.0,4,264.0,4,0
1073,46,435.0,15,192.0,3,-1.0,0,0
1074,35,172.0,11,4.0,1,381.0,2,0
1075,44,254.0,26,224.0,6,-1.0,0,0
1076,28,-65.0,4,90.0,4,-1.0,0,0
1077,35,625.0,13,267.0,1,-1.0,0,0
1078,26,339.0,26,165.0,5,-1.0,0,0
1079,29,356.0,9,106.0,1,-1.0,0,0
1080,52,1161.0,13,271.0,1,-1.0,0,0
1081,33,47.0,18,47.0,3,178.0,3,0
1082,31,64.0,18,302.0,3,-1.0,0,0
1083,38,863.0,6,78.0,1,-1.0,0,0
1084,56,277.0,20,9.0,13,-1.0,0,0
1085,30,187.0,28,66.0,4,-1.0,0,0
1086,36,0.0,6,149.0,1,-1.0,0,0
1087,27,259.0,18,12.0,2,-1.0,0,0
1088,54,0.0,19,220.0,1,-1.0,0,0
1089,51,-1.0,28,110.0,8,-1.0,0,0
1090,45,4.0,20,709.0,9,-1.0,0,0
1091,55,0.0,18,324.0,2,-1.0,0,0
1092,31,-720.0,17,638.0,16,-1.0,0,0
1093,38,38.0,16,64.0,1,-1.0,0,0
1094,26,1595.0,2,54.0,1,-1.0,0,0
1095,70,2346.0,1,421.0,1,97.0,6,0
1096,51,568.0,4,37.0,1,-1.0,0,0
1097,25,276.0,12,268.0,4,-1.0,0,0
1098,44,103.0,12,79.0,1,329.0,2,0
1099,30,0.0,9,20.0,1,-1.0,0,0
1100,59,-139.0,18,33.0,1,-1.0,0,0
